Time,GeneralEvent,Forehead_Acc_X,Forehead_Acc_Y,Forehead_Acc_Z,Forehead_Gyr_X,Forehead_Gyr_Y,Forehead_Gyr_Z
27.96 sec,Standing,1.634987,-9.652585,0.936313,0.131679,-0.009818,-0.003912
27.97 sec,Standing,1.742968,-9.456269,1.041145,0.12007,-0.008704,0.009615
27.98 sec,Standing,1.854135,-9.234099,1.096019,0.092682,-0.003247,0.028362
27.99 sec,Standing,1.920364,-9.259144,1.170835,0.051528,0.012802,0.047139
28 sec,Standing,1.883926,-9.29516,1.202586,0.028848,0.041693,0.061301
28.01 sec,Standing,1.777412,-9.299085,1.218548,0.006052,0.053519,0.072572
28.02 sec,Standing,1.640519,-9.469215,1.288893,-0.012805,0.063215,0.07433
28.03 sec,Standing,1.528983,-9.638423,1.236198,-0.017242,0.065141,0.067787
28.04 sec,Standing,1.389986,-9.684976,1.22225,-0.013802,0.058863,0.060976
28.05 sec,Standing,1.377202,-9.581393,1.241247,-0.001388,0.047322,0.06163
28.06 sec,Standing,1.376341,-9.549021,1.24723,-0.01883,0.034981,0.070172
28.07 sec,Standing,1.349994,-9.381908,1.223385,-0.019651,0.027862,0.073727
28.08 sec,Standing,1.357856,-9.434699,1.194223,-0.045673,0.018454,0.087045
28.09 sec,Standing,1.348015,-9.443834,1.135472,-0.058378,0.019155,0.096573
28.1 sec,Standing,1.419084,-9.551027,1.043,-0.073306,0.019601,0.100951
28.11 sec,Standing,1.467887,-9.640437,0.969798,-0.072906,0.026772,0.104771
28.12 sec,Standing,1.535617,-9.761299,0.856752,-0.066615,0.041853,0.103283
28.13 sec,Standing,1.484602,-9.852468,0.798205,-0.049681,0.060248,0.091853
28.14 sec,Standing,1.466813,-9.900921,0.768266,-0.035513,0.0774,0.084535
28.15 sec,Standing,1.364695,-10.139995,0.699939,-0.02582,0.094761,0.069737
28.16 sec,Standing,1.304702,-10.027369,0.718592,-0.008363,0.11238,0.048145
28.17 sec,Standing,1.210597,-10.107882,0.665311,0.002035,0.112022,0.036265
28.18 sec,Standing,1.069096,-9.909082,0.786604,0.020412,0.105267,0.025119
28.19 sec,Standing,1.04289,-9.897497,0.843583,0.021598,0.099471,0.01598
28.2 sec,Standing,1.043316,-9.88392,0.867311,0.029514,0.0857,0.005445
28.21 sec,Standing,1.140226,-9.749841,1.006788,0.030727,0.082364,6.7e-05
28.22 sec,Standing,1.19049,-9.738013,1.08546,0.022011,0.088819,-0.009276
28.23 sec,Standing,1.23065,-9.786387,1.116934,0.024683,0.088223,-0.01434
28.24 sec,Standing,1.242459,-9.587743,1.193506,0.028191,0.099574,-0.015471
28.25 sec,Standing,1.190585,-9.728675,1.237998,0.017287,0.097998,-0.020625
28.26 sec,Standing,1.200318,-9.681295,1.267697,0.019661,0.08956,-0.032312
28.27 sec,Standing,1.174023,-9.826569,1.312537,0.026684,0.084503,-0.034568
28.28 sec,Standing,1.172365,-9.852724,1.276388,0.042526,0.067465,-0.037734
28.29 sec,Standing,1.192698,-9.889518,1.276307,0.063622,0.049501,-0.027576
28.3 sec,Standing,1.145157,-9.624263,1.25999,0.090619,0.02918,-0.017073
28.31 sec,Standing,1.248585,-9.332021,1.327012,0.062105,-0.001889,0.003999
28.32 sec,Standing,1.322302,-9.738966,1.244138,0.050169,-0.016944,0.017383
28.33 sec,Standing,1.462903,-9.648614,1.20344,0.059375,-0.034414,0.0222
28.34 sec,Standing,1.63856,-9.619489,1.25875,0.047613,-0.030771,0.03934
28.35 sec,Standing,1.75631,-9.643529,1.177631,0.046113,-0.013528,0.048342
28.36 sec,Standing,1.664817,-9.433303,1.285224,0.039569,0.010686,0.049681
28.37 sec,Standing,1.636867,-9.291221,1.312356,0.010606,0.026634,0.045296
28.38 sec,Standing,1.529989,-9.437552,1.333059,-0.018221,0.052146,0.032474
28.39 sec,Standing,1.419344,-9.62605,1.203511,-0.029269,0.059675,0.023513
28.4 sec,Standing,1.320451,-9.738931,1.227822,-0.03605,0.056062,0.008941
28.41 sec,Standing,1.228332,-9.833195,1.150282,-0.026749,0.050581,0.009081
28.42 sec,Standing,1.137664,-10.051686,1.068271,-0.019713,0.032898,0.008771
28.43 sec,Standing,1.145776,-10.144106,0.98176,0.015761,0.007818,0.013689
28.44 sec,Standing,1.206051,-10.080346,0.965114,0.047245,-0.013393,0.028981
28.45 sec,Standing,1.300658,-10.092332,0.940238,0.088242,-0.026311,0.04067
28.46 sec,Standing,1.443728,-9.975375,0.944654,0.113344,-0.0338,0.03953
28.47 sec,Standing,1.539947,-9.711041,0.974734,0.136869,-0.015679,0.040743
28.48 sec,Standing,1.681165,-8.942796,1.131985,0.124944,0.000922,0.019338
28.49 sec,Standing,1.62585,-9.345588,1.152877,0.035548,0.031013,0.023384
28.5 sec,Standing,1.370957,-9.620839,1.163421,0.036075,0.050174,0.022445
28.51 sec,Standing,1.439805,-9.510198,1.172993,0.018388,0.060832,0.00733
28.52 sec,Standing,1.289641,-9.640156,1.160275,-0.001198,0.068921,-0.000691
28.53 sec,Standing,1.238024,-9.78275,1.114763,-0.011612,0.072164,-0.005775
28.54 sec,Standing,1.268764,-10.024115,1.03981,0.008616,0.068518,-0.021066
28.55 sec,Standing,1.310977,-9.941811,1.042174,0.033308,0.068891,-0.024167
28.56 sec,Standing,1.365243,-9.784798,1.112928,0.045319,0.07191,-0.016908
28.57 sec,Standing,1.423637,-9.615761,1.1166,0.049775,0.076933,-0.02255
28.58 sec,Standing,1.448836,-9.473763,1.20029,0.024954,0.083847,-0.008323
28.59 sec,Standing,1.434934,-9.678409,1.166685,0.010712,0.094566,-0.001206
28.6 sec,Standing,1.356918,-9.830126,1.102525,0.013396,0.103052,0.005862
28.61 sec,Standing,1.260286,-9.936015,1.098411,0.024375,0.105612,0.009165
28.62 sec,Standing,1.081396,-9.826241,1.074386,0.038717,0.10084,0.007643
28.63 sec,Standing,1.084408,-9.922821,1.115501,0.039731,0.086208,0.009854
28.64 sec,Standing,1.041926,-9.996124,1.176582,0.075379,0.065651,-0.000886
28.65 sec,Standing,1.026195,-9.805145,1.234454,0.087667,0.05232,-0.000881
28.66 sec,Standing,1.149367,-9.799427,1.288664,0.094532,0.031079,-0.002921
28.67 sec,Standing,1.231869,-9.758851,1.294168,0.112109,0.019619,-0.006446
28.68 sec,Standing,1.366762,-9.561444,1.365361,0.104091,0.015858,-0.001623
28.69 sec,Standing,1.482422,-9.610796,1.3404,0.1022,0.027642,0.004374
28.7 sec,Standing,1.495564,-9.675389,1.305093,0.089641,0.039772,0.006134
28.71 sec,Standing,1.433732,-9.731992,1.300722,0.095139,0.053656,0.013722
28.72 sec,Standing,1.348688,-9.908418,1.293037,0.096652,0.068189,0.009152
28.73 sec,Standing,1.255371,-9.891498,1.211838,0.105203,0.066688,-0.010542
28.74 sec,Standing,1.210858,-9.875222,1.187475,0.115706,0.066066,-0.022313
28.75 sec,Standing,1.172767,-9.816837,1.223628,0.1229,0.05778,-0.030948
28.76 sec,Standing,1.173638,-9.828893,1.216844,0.131374,0.052847,-0.036533
28.77 sec,Standing,1.238753,-9.754917,1.264415,0.138501,0.046993,-0.041462
28.78 sec,Standing,1.34161,-9.742745,1.322675,0.136549,0.037707,-0.042706
28.79 sec,Standing,1.415957,-9.629524,1.341658,0.135944,0.02933,-0.0446
28.8 sec,Standing,1.510427,-9.655752,1.427664,0.132745,0.020944,-0.044245
28.81 sec,Standing,1.618982,-9.60961,1.49046,0.125806,0.02378,-0.029897
28.82 sec,Standing,1.651941,-9.587396,1.455367,0.114498,0.029275,-0.019384
28.83 sec,Standing,1.674999,-9.465653,1.468799,0.104324,0.038854,-0.003065
28.84 sec,Standing,1.537725,-9.528129,1.475895,0.089856,0.052879,0.010328
28.85 sec,Standing,1.445543,-9.614172,1.464758,0.081461,0.061325,0.017663
28.86 sec,Standing,1.363139,-9.647469,1.444744,0.085521,0.070032,0.021173
28.87 sec,Standing,1.275125,-9.575545,1.439823,0.083186,0.06433,0.013249
28.88 sec,Standing,1.212944,-9.493963,1.454775,0.066261,0.069154,0.016877
28.89 sec,Standing,1.215189,-9.474011,1.44672,0.048461,0.066752,0.008262
28.9 sec,Standing,1.210818,-9.478466,1.485369,0.032363,0.059948,0.00483
28.91 sec,Standing,1.2681,-9.434377,1.482106,0.01554,0.05805,0.000177
28.92 sec,Standing,1.300211,-9.51537,1.509734,0.003456,0.058211,-0.000651
28.93 sec,Standing,1.308098,-9.615609,1.46183,4e-05,0.061307,-0.000556
28.94 sec,Standing,1.317642,-9.701577,1.433379,-0.001751,0.053929,-0.000781
28.95 sec,Standing,1.233022,-9.755047,1.419531,0.010615,0.05663,-0.000899
28.96 sec,Standing,1.172215,-9.812954,1.407787,0.014593,0.04931,0.002992
28.97 sec,Standing,1.169824,-9.942049,1.444308,0.034298,0.035535,0.00118
28.98 sec,Standing,1.193391,-9.80714,1.470603,0.054442,0.028226,0.000249
28.99 sec,Standing,1.172252,-9.634305,1.534339,0.057469,0.020423,0.000183
29 sec,Standing,1.230492,-9.565974,1.606707,0.042582,0.015238,-0.001156
29.01 sec,Standing,1.252914,-9.584218,1.59225,0.032813,0.012516,-0.003286
29.02 sec,Standing,1.332174,-9.549342,1.624818,0.029313,0.018105,0.000479
29.03 sec,Standing,1.360654,-9.534202,1.614529,0.020237,0.018676,-0.007222
29.04 sec,Standing,1.407315,-9.557299,1.599414,0.006606,0.031114,-0.006861
29.05 sec,Standing,1.457242,-9.575582,1.549862,0.008858,0.036376,-0.01496
29.06 sec,Standing,1.495252,-9.498199,1.583346,0.014007,0.044883,-0.010267
29.07 sec,Standing,1.454926,-9.464844,1.533584,0.005755,0.052688,-0.005759
29.08 sec,Standing,1.425966,-9.618263,1.527956,0.003578,0.059152,-0.002667
29.09 sec,Standing,1.40392,-9.723774,1.547484,0.008118,0.061881,0.003925
29.1 sec,Standing,1.258911,-9.696502,1.540614,0.024616,0.056573,0.00498
29.11 sec,Standing,1.148706,-9.620766,1.526951,0.028724,0.042518,0.000647
29.12 sec,Standing,1.151006,-9.591493,1.569811,0.035406,0.032719,-0.001332
29.13 sec,Standing,1.220929,-9.479998,1.578179,0.036286,0.017201,0.00306
29.14 sec,Standing,1.251286,-9.297268,1.627203,0.022093,0.015716,0.012106
29.15 sec,Standing,1.31995,-9.325307,1.61318,-0.006888,0.010877,0.020709
29.16 sec,Standing,1.255918,-9.513237,1.632472,-0.020617,0.011579,0.026035
29.17 sec,Standing,1.289564,-9.475239,1.569518,-0.019285,0.012457,0.025371
29.18 sec,Standing,1.309902,-9.494811,1.549335,-0.028402,0.011243,0.016743
29.19 sec,Standing,1.331142,-9.514346,1.528591,-0.031814,0.01823,0.00542
29.2 sec,Standing,1.340889,-9.600966,1.497151,-0.03122,0.023982,0.003512
29.21 sec,Standing,1.369114,-9.586758,1.481751,-0.03139,0.028556,-0.005124
29.22 sec,Standing,1.305116,-9.525569,1.499182,-0.03527,0.033355,-0.01273
29.23 sec,Standing,1.331381,-9.516145,1.517141,-0.044497,0.034612,-0.017699
29.24 sec,Standing,1.330175,-9.545308,1.473447,-0.054957,0.032501,-0.025684
29.25 sec,Standing,1.336939,-9.665358,1.434191,-0.058277,0.033105,-0.029291
29.26 sec,Standing,1.333472,-9.699369,1.423462,-0.059816,0.026845,-0.031366
29.27 sec,Standing,1.368838,-9.66583,1.391341,-0.053746,0.021605,-0.021371
29.28 sec,Standing,1.391178,-9.675797,1.421883,-0.057021,0.014059,-0.018167
29.29 sec,Standing,1.480673,-9.742315,1.397945,-0.056383,0.017683,-0.007766
29.3 sec,Standing,1.483354,-9.714511,1.432121,-0.059227,0.022614,0.001803
29.31 sec,Standing,1.444611,-9.768838,1.467584,-0.063473,0.024867,0.011116
29.32 sec,Standing,1.434646,-9.832017,1.416431,-0.068071,0.026362,0.009071
29.33 sec,Standing,1.393061,-9.914946,1.411767,-0.063091,0.025238,0.006474
29.34 sec,Standing,1.374435,-9.901134,1.337323,-0.041431,0.028477,0.012329
29.35 sec,Standing,1.353062,-9.854556,1.391837,-0.031385,0.028049,0.008067
29.36 sec,Standing,1.355245,-9.8499,1.355827,-0.016986,0.025013,0.007702
29.37 sec,Standing,1.360302,-9.816548,1.360961,-0.000417,0.029724,0.002947
29.38 sec,Standing,1.397866,-9.725551,1.414361,0.009403,0.034225,0.006051
29.39 sec,Standing,1.393285,-9.730602,1.449853,0.010917,0.040445,0.00813
29.4 sec,Standing,1.342811,-9.735691,1.428423,0.013589,0.042216,0.006821
29.41 sec,Standing,1.352779,-9.783786,1.49467,0.018996,0.047541,0.005116
29.42 sec,Standing,1.31571,-9.707324,1.505462,0.029164,0.050665,0.002688
29.43 sec,Standing,1.263762,-9.702912,1.539227,0.026071,0.036431,-0.002386
29.44 sec,Standing,1.232188,-9.606999,1.535835,0.028447,0.035324,-0.00275
29.45 sec,Standing,1.309608,-9.586665,1.549289,0.018606,0.020898,3.2e-05
29.46 sec,Standing,1.367701,-9.542629,1.546076,0.015631,0.016248,0.002283
29.47 sec,Standing,1.396876,-9.513504,1.554695,0.007362,0.009828,0.008054
29.48 sec,Standing,1.461401,-9.560739,1.555077,0.003336,0.013181,0.015505
29.49 sec,Standing,1.534429,-9.569613,1.526671,-0.002959,0.021185,0.025131
29.5 sec,Standing,1.537401,-9.675309,1.511567,-0.008482,0.034248,0.030096
29.51 sec,Standing,1.450292,-9.729295,1.494937,-0.005457,0.04066,0.028749
29.52 sec,Standing,1.382279,-9.668313,1.515093,-0.004757,0.049944,0.028667
29.53 sec,Standing,1.290416,-9.74142,1.512979,-0.00393,0.056767,0.024911
29.54 sec,Standing,1.237568,-9.761052,1.470174,-0.00197,0.05137,0.011379
29.55 sec,Standing,1.273281,-9.684331,1.503945,0.008462,0.049569,0.001624
29.56 sec,Standing,1.345383,-9.544969,1.551205,0.006316,0.051752,0.000117
29.57 sec,Standing,1.401851,-9.515569,1.527174,-0.008337,0.053691,0.002272
29.58 sec,Standing,1.42673,-9.63054,1.548273,-0.004244,0.065877,0.007616
29.59 sec,Standing,1.453563,-9.616058,1.536286,-0.009265,0.066959,0.010167
29.6 sec,Standing,1.455861,-9.597066,1.52264,-0.001897,0.0785,0.019125
29.61 sec,Standing,1.419111,-9.492727,1.570238,-0.010353,0.082652,0.021717
29.62 sec,Standing,1.348826,-9.598904,1.529565,-0.016184,0.086795,0.022098
29.63 sec,Standing,1.240169,-9.619667,1.549406,-0.020084,0.081665,0.020357
29.64 sec,Standing,1.172526,-9.697358,1.547278,-0.020305,0.074558,0.016717
29.65 sec,Standing,1.135353,-9.74606,1.55252,-0.020968,0.059293,0.01131
29.66 sec,Standing,1.115644,-9.708296,1.555204,-0.012579,0.053337,0.007811
29.67 sec,Standing,1.171607,-9.679245,1.530128,-0.016212,0.041208,0.011037
29.68 sec,Standing,1.194117,-9.684225,1.530881,-0.018896,0.031693,0.005938
29.69 sec,Standing,1.260029,-9.579033,1.570329,-0.021133,0.030342,0.00261
29.7 sec,Standing,1.281194,-9.473819,1.551421,-0.031125,0.026554,0.002204
29.71 sec,Standing,1.309373,-9.459769,1.535944,-0.04828,0.026044,0.002819
29.72 sec,Standing,1.3505,-9.503332,1.529829,-0.053111,0.026452,0.002588
29.73 sec,Standing,1.386559,-9.566312,1.537302,-0.058146,0.027527,0.005117
29.74 sec,Standing,1.437105,-9.571389,1.502303,-0.060059,0.03852,0.008134
29.75 sec,Standing,1.367593,-9.691987,1.436083,-0.055264,0.045805,0.014746
29.76 sec,Standing,1.310026,-9.74538,1.382246,-0.042531,0.045386,0.008388
29.77 sec,Standing,1.291409,-9.693777,1.402836,-0.032255,0.043895,0.014668
29.78 sec,Standing,1.199751,-9.642409,1.397621,-0.034502,0.034419,0.018134
29.79 sec,Standing,1.174664,-9.624386,1.412155,-0.041025,0.029317,0.01857
29.8 sec,Standing,1.18441,-9.558294,1.419831,-0.050537,0.019583,0.021226
29.81 sec,Standing,1.158253,-9.554682,1.412601,-0.060846,0.012917,0.021722
29.82 sec,Standing,1.199569,-9.709069,1.422667,-0.073897,0.002712,0.02258
29.83 sec,Standing,1.229693,-9.653382,1.463399,-0.073634,-0.003914,0.014313
29.84 sec,Standing,1.239682,-9.601803,1.447809,-0.083194,-0.007294,0.009242
29.85 sec,Standing,1.344118,-9.721522,1.398196,-0.084213,-0.00359,0.009839
29.86 sec,Standing,1.400433,-9.568834,1.368522,-0.083422,0.001448,0.00519
29.87 sec,Standing,1.475922,-9.703282,1.329995,-0.098268,0.007468,0.011808
29.88 sec,Standing,1.482908,-9.818295,1.251115,-0.087161,0.020468,0.020797
29.89 sec,Standing,1.427596,-9.82971,1.253213,-0.075631,0.032166,0.024271
29.9 sec,Standing,1.353511,-9.816815,1.240234,-0.071139,0.035266,0.017746
29.91 sec,Standing,1.253733,-9.826916,1.18608,-0.056551,0.037542,0.020297
29.92 sec,Standing,1.206671,-9.776593,1.236844,-0.056656,0.03401,0.018455
29.93 sec,Standing,1.22842,-9.782225,1.233787,-0.05676,0.030481,0.016612
29.94 sec,Standing,1.213119,-9.863857,1.196265,-0.052447,0.027843,0.020542
29.95 sec,Standing,1.206691,-9.87025,1.225907,-0.039029,0.026841,0.020067
29.96 sec,Standing,1.230852,-9.759518,1.173734,-0.035592,0.023782,0.020024
29.97 sec,Standing,1.271441,-9.789106,1.188924,-0.028584,0.029349,0.015025
29.98 sec,Standing,1.272498,-9.747989,1.246727,-0.027498,0.029124,0.016236
29.99 sec,Standing,1.327862,-9.732794,1.20146,-0.021319,0.03602,0.008183
30 sec,Standing,1.307166,-9.659065,1.298316,-0.016781,0.042151,0.016711
30.01 sec,Standing,1.313541,-9.648186,1.229552,-0.018709,0.043687,0.012432
30.02 sec,Standing,1.321782,-9.55977,1.314556,-0.027792,0.050201,0.010064
30.03 sec,Standing,1.294254,-9.583307,1.26979,-0.037661,0.053376,0.013221
30.04 sec,Standing,1.334796,-9.613058,1.284721,-0.042474,0.055506,0.013871
30.05 sec,Standing,1.355568,-9.632444,1.263274,-0.047247,0.059382,0.015436
30.06 sec,Standing,1.343913,-9.658493,1.307029,-0.046959,0.062217,0.014499
30.07 sec,Standing,1.347383,-9.625981,1.309821,-0.046992,0.071565,0.02184
30.08 sec,Standing,1.290535,-9.650731,1.294977,-0.056014,0.081538,0.021281
30.09 sec,Standing,1.256418,-9.69411,1.261858,-0.054128,0.079946,0.025537
30.1 sec,Standing,1.261075,-9.634133,1.304415,-0.053398,0.081498,0.019074
30.11 sec,Standing,1.282244,-9.639904,1.302141,-0.062626,0.08273,0.013903
30.12 sec,Standing,1.326672,-9.664287,1.281571,-0.064451,0.089466,0.012359
30.13 sec,Standing,1.357998,-9.644677,1.231325,-0.07052,0.102298,0.00869
30.14 sec,Standing,1.368543,-9.703436,1.23481,-0.079422,0.1081,0.003491
30.15 sec,Standing,1.415325,-9.700342,1.253785,-0.074011,0.113345,0.001901
30.16 sec,Standing,1.508848,-9.596211,1.261445,-0.084958,0.126521,-0.002077
30.17 sec,Standing,1.613804,-9.563672,1.257923,-0.092196,0.150546,0.001281
30.18 sec,Standing,1.713304,-9.537307,1.288008,-0.103178,0.178152,0.007385
30.19 sec,Standing,1.769233,-9.495547,1.279112,-0.119035,0.212476,0.005495
30.2 sec,Standing,1.842539,-9.49207,1.265658,-0.129723,0.254351,0.005708
30.21 sec,Standing,2.009934,-9.3973,1.246779,-0.152876,0.303177,-0.000294
30.22 sec,Standing,2.206783,-9.412167,1.212672,-0.173804,0.36983,-0.005156
30.23 sec,Standing,2.320693,-9.341051,1.182625,-0.197027,0.446427,-0.018456
30.24 sec,Standing,2.435477,-9.407557,1.12744,-0.228523,0.538565,-0.039092
30.25 sec,Standing,2.439824,-9.540266,1.060065,-0.241102,0.64369,-0.070244
30.26 sec,Standing,2.376016,-9.657479,0.984352,-0.246615,0.746023,-0.10441
30.27 sec,Standing,2.226331,-9.69457,0.944653,-0.238922,0.834601,-0.136863
30.28 sec,Standing,2.109091,-9.702725,0.915295,-0.248827,0.92097,-0.172554
30.29 sec,Standing,2.014365,-9.774875,0.839766,-0.248473,0.989089,-0.204403
30.3 sec,Standing,1.839593,-9.859231,0.797286,-0.245018,1.05507,-0.226991
30.31 sec,Standing,1.739726,-9.774025,0.82135,-0.242301,1.103034,-0.254528
30.32 sec,Standing,1.558742,-9.728574,0.834912,-0.244997,1.134876,-0.269322
30.33 sec,Standing,1.445836,-9.743845,0.829636,-0.249865,1.152213,-0.283774
30.34 sec,Standing,1.38283,-9.781615,0.810642,-0.252783,1.159436,-0.289891
30.35 sec,Standing,1.226426,-9.841309,0.851326,-0.248685,1.154848,-0.287815
30.36 sec,Standing,1.176514,-9.839588,0.804548,-0.235928,1.14051,-0.271059
30.37 sec,Standing,1.073097,-9.745094,0.836926,-0.231374,1.117676,-0.265482
30.38 sec,Standing,0.933277,-9.746544,0.833439,-0.245158,1.076248,-0.256134
30.39 sec,Standing,0.858521,-9.840503,0.805845,-0.238563,1.033916,-0.246309
30.4 sec,Standing,0.776844,-9.90955,0.818027,-0.222782,0.982604,-0.22991
30.41 sec,Standing,0.741943,-9.934287,0.78127,-0.212684,0.928713,-0.221116
30.42 sec,Standing,0.733706,-9.975734,0.730776,-0.19654,0.868999,-0.201925
30.43 sec,Standing,0.781804,-9.991987,0.76396,-0.180623,0.815388,-0.185566
30.44 sec,Standing,0.720004,-9.96728,0.751796,-0.164652,0.756271,-0.160989
30.45 sec,Standing,0.78376,-9.876381,0.784907,-0.155661,0.697821,-0.143773
30.46 sec,Standing,0.83749,-9.884546,0.790635,-0.140516,0.643714,-0.124019
30.47 sec,Standing,0.786251,-9.806688,0.838463,-0.131545,0.590115,-0.097624
30.48 sec,Standing,0.820625,-9.712036,0.867772,-0.124225,0.545466,-0.086672
30.49 sec,Standing,0.856068,-9.662767,0.867018,-0.128462,0.500254,-0.068366
30.5 sec,Standing,0.808175,-9.709378,0.90266,-0.131948,0.455464,-0.058593
30.51 sec,Standing,0.794789,-9.751662,0.914287,-0.132303,0.406887,-0.050392
30.52 sec,Standing,0.801223,-9.764625,0.884234,-0.126746,0.367292,-0.045794
30.53 sec,Standing,0.87446,-9.900445,0.828579,-0.116651,0.33084,-0.038321
30.54 sec,Standing,0.860055,-9.876229,0.802036,-0.098124,0.297558,-0.028328
30.55 sec,Standing,0.967728,-9.751665,0.779316,-0.085845,0.272693,-0.024973
30.56 sec,Standing,0.971316,-9.863605,0.78218,-0.081897,0.255081,-0.019203
30.57 sec,Standing,0.900042,-9.80702,0.782623,-0.063916,0.236509,-0.018447
30.58 sec,Standing,0.879927,-9.659673,0.83151,-0.06255,0.211908,-0.022574
30.59 sec,Standing,0.893817,-9.606977,0.887344,-0.056812,0.188469,-0.028839
30.6 sec,Standing,0.869211,-9.381026,0.917665,-0.065372,0.165742,-0.034186
30.61 sec,Standing,0.837043,-9.353446,0.943903,-0.091778,0.139809,-0.03412
30.62 sec,Standing,0.799286,-9.424778,0.936731,-0.107779,0.119197,-0.029718
30.63 sec,Standing,0.717929,-9.344956,0.971934,-0.13385,0.082678,-0.024425
30.64 sec,Standing,0.693877,-9.341095,0.890327,-0.159034,0.055029,-0.023899
30.65 sec,Standing,0.71545,-9.27838,0.785438,-0.173711,0.022511,-0.02384
30.66 sec,Standing,0.742665,-9.294191,0.69731,-0.184873,-0.011018,-0.0223
30.67 sec,Standing,0.797988,-9.325617,0.596548,-0.184616,-0.03265,-0.016025
30.68 sec,Standing,0.823617,-9.297864,0.598749,-0.176984,-0.051055,-0.008633
30.69 sec,Standing,0.940289,-9.25369,0.646896,-0.172096,-0.060333,-0.001516
30.7 sec,Standing,1.035279,-9.307358,0.772821,-0.185927,-0.065262,0.002509
30.71 sec,Standing,1.009735,-9.36225,0.863965,-0.196768,-0.062138,0.014736
30.72 sec,Walk,0.971074,-9.292464,0.908558,-0.214084,-0.054415,0.010184
30.73 sec,Walk,1.008719,-9.323933,0.913499,-0.245469,-0.052899,-0.00537
30.74 sec,Walk,1.076651,-9.413136,0.812007,-0.268855,-0.04863,-0.022509
30.75 sec,Walk,1.20771,-9.502906,0.754472,-0.286501,-0.040499,-0.037204
30.76 sec,Walk,1.376459,-9.695773,0.618206,-0.304588,-0.028511,-0.056087
30.77 sec,Walk,1.538853,-9.908846,0.489322,-0.308158,-0.007475,-0.060732
30.78 sec,Walk,1.658318,-10.148002,0.390886,-0.298494,0.009817,-0.060657
30.79 sec,Walk,1.71578,-10.276344,0.302205,-0.280917,0.038317,-0.06206
