Time,GeneralEvent,Forehead_Acc_X,Forehead_Acc_Y,Forehead_Acc_Z,Forehead_Gyr_X,Forehead_Gyr_Y,Forehead_Gyr_Z
14.07 sec,Standing,-2.419552,-7.168725,6.670678,0.183172,0.159836,0.10977
14.08 sec,Standing,-2.397156,-7.289413,6.686185,0.205632,0.191179,0.091235
14.09 sec,Standing,-2.466412,-7.284307,6.677744,0.232423,0.214444,0.074128
14.1 sec,Standing,-2.515593,-7.362523,6.698417,0.251683,0.2483,0.05074
14.11 sec,Standing,-2.529383,-7.566323,6.674296,0.291235,0.269415,0.041384
14.12 sec,Standing,-2.609359,-7.524564,6.643855,0.347659,0.299084,0.042227
14.13 sec,Standing,-2.699191,-7.481168,6.638536,0.386997,0.313701,0.035938
14.14 sec,Standing,-2.752286,-7.530673,6.540284,0.442182,0.328414,0.033768
14.15 sec,Standing,-2.848328,-7.226215,6.523967,0.488374,0.32788,0.022672
14.16 sec,Standing,-2.976083,-7.008427,6.463191,0.497874,0.311304,0.008452
14.17 sec,Standing,-3.032171,-6.994815,6.499948,0.495971,0.291013,-0.000308
14.18 sec,Standing,-3.06248,-6.955828,6.495205,0.509033,0.263323,-0.0164
14.19 sec,Standing,-3.110746,-6.81735,6.538603,0.509847,0.239433,-0.012511
14.2 sec,Standing,-3.094718,-6.689434,6.553741,0.499443,0.214795,-0.025194
14.21 sec,Standing,-3.120411,-6.55111,6.550001,0.490494,0.187297,-0.029901
14.22 sec,Standing,-3.132074,-6.466831,6.549562,0.484576,0.164208,-0.041583
14.23 sec,Standing,-3.097709,-6.394414,6.567091,0.480537,0.142551,-0.050598
14.24 sec,Standing,-3.0974,-6.2931,6.622756,0.480667,0.119872,-0.053223
14.25 sec,Standing,-3.098337,-6.186103,6.62417,0.482613,0.093983,-0.061047
14.26 sec,Standing,-3.031348,-6.047478,6.679864,0.488189,0.078386,-0.064538
14.27 sec,Standing,-2.936432,-5.890158,6.74593,0.475835,0.062254,-0.067212
14.28 sec,Standing,-2.843506,-5.857607,6.811073,0.466886,0.058022,-0.080052
14.29 sec,Standing,-2.862001,-5.698569,6.825907,0.461467,0.059532,-0.079906
14.3 sec,Standing,-2.816682,-5.583971,6.919785,0.439013,0.056235,-0.091071
14.31 sec,Standing,-2.803157,-5.609354,6.949003,0.429117,0.055163,-0.097434
14.32 sec,Standing,-2.835495,-5.572967,6.930096,0.429379,0.049392,-0.10175
14.33 sec,Standing,-2.81096,-5.599228,6.937669,0.442802,0.042964,-0.111096
14.34 sec,Standing,-2.75209,-5.408856,6.978843,0.449015,0.041617,-0.109706
14.35 sec,Standing,-2.693548,-5.170169,7.042362,0.418221,0.040055,-0.111549
14.36 sec,Standing,-2.649844,-5.102971,7.050818,0.378394,0.046317,-0.108648
14.37 sec,Standing,-2.664715,-5.100997,7.03483,0.3383,0.053472,-0.114709
14.38 sec,Standing,-2.701532,-5.097414,7.007147,0.303978,0.058548,-0.122924
14.39 sec,Standing,-2.681888,-5.109153,7.029244,0.27252,0.057971,-0.131652
14.4 sec,Standing,-2.719447,-5.185799,7.028685,0.24911,0.056853,-0.142035
14.41 sec,Standing,-2.697946,-5.201555,7.048789,0.22686,0.045052,-0.157648
14.42 sec,Standing,-2.690134,-5.192168,7.113489,0.208252,0.037233,-0.157025
14.43 sec,Standing,-2.619975,-5.270621,7.182612,0.182285,0.040148,-0.169123
14.44 sec,Standing,-2.663032,-5.380101,7.309825,0.159975,0.042139,-0.172703
14.45 sec,Standing,-2.643411,-5.577051,7.442115,0.142158,0.042003,-0.177539
14.46 sec,Standing,-2.668906,-5.667442,7.600748,0.130721,0.042679,-0.175507
14.47 sec,Standing,-2.782991,-5.940601,7.758755,0.12303,0.042844,-0.170468
14.48 sec,Standing,-2.832974,-6.025561,7.853111,0.132217,0.042818,-0.156323
14.49 sec,Standing,-2.932484,-6.076245,7.950884,0.12977,0.031166,-0.1445
14.5 sec,Standing,-3.017527,-6.104405,8.026821,0.123632,0.016179,-0.132309
14.51 sec,Standing,-3.054738,-6.265933,8.185847,0.115088,-0.0022,-0.120581
14.52 sec,Standing,-3.077983,-6.254833,8.205775,0.10915,-0.029879,-0.109275
14.53 sec,Standing,-2.974884,-6.290555,8.230546,0.098896,-0.04825,-0.094577
14.54 sec,Standing,-2.88866,-6.224168,8.213696,0.085119,-0.068157,-0.079489
14.55 sec,Standing,-2.780143,-6.162467,8.205938,0.06506,-0.082092,-0.063597
14.56 sec,Standing,-2.660505,-6.153283,8.151929,0.040449,-0.090026,-0.049856
14.57 sec,Standing,-2.611682,-6.083638,8.035005,0.020214,-0.091178,-0.033074
14.58 sec,Standing,-2.538787,-6.094366,8.01297,-0.001743,-0.098908,-0.026504
14.59 sec,Standing,-2.455036,-6.008836,7.881056,-0.019768,-0.095778,-0.023692
14.6 sec,Standing,-2.36222,-6.000271,7.757518,-0.029603,-0.091405,-0.022495
14.61 sec,Standing,-2.306294,-5.862197,7.582,-0.041235,-0.083197,-0.021726
14.62 sec,Standing,-2.220952,-5.754965,7.447367,-0.052866,-0.074989,-0.020951
14.63 sec,Standing,-2.218964,-5.733116,7.282345,-0.058568,-0.067149,-0.022248
14.64 sec,Standing,-2.205352,-5.713419,7.149243,-0.054646,-0.060468,-0.017104
14.65 sec,Standing,-2.193676,-5.643418,7.039218,-0.044511,-0.061249,-0.018307
14.66 sec,Standing,-2.200398,-5.544526,6.920418,-0.03097,-0.061091,-0.008871
14.67 sec,Standing,-2.177342,-5.4747,6.843911,-0.019225,-0.057091,0.000135
14.68 sec,Standing,-2.149723,-5.429281,6.745415,-0.006415,-0.055282,0.01381
14.69 sec,Standing,-2.187058,-5.397401,6.727384,-0.001122,-0.062076,0.028261
14.7 sec,Standing,-2.198714,-5.344399,6.71969,0.008245,-0.06572,0.045716
14.71 sec,Standing,-2.107933,-5.258404,6.67415,0.009044,-0.070404,0.061424
14.72 sec,Standing,-2.037656,-5.194521,6.727524,-0.000215,-0.068638,0.07498
14.73 sec,Standing,-1.950013,-5.233631,6.821146,-0.009763,-0.055565,0.083898
14.74 sec,Standing,-1.913497,-5.314539,6.94892,-0.017147,-0.031936,0.097532
14.75 sec,Standing,-1.910159,-5.290947,7.002801,-0.023351,-0.000273,0.098029
14.76 sec,Standing,-1.91948,-5.291669,7.132268,-0.036837,0.039914,0.089182
14.77 sec,Standing,-2.037511,-5.399113,7.275503,-0.051526,0.080485,0.075665
14.78 sec,Standing,-2.172542,-5.406239,7.430576,-0.064356,0.117525,0.057053
14.79 sec,Standing,-2.311844,-5.61301,7.568956,-0.086357,0.155839,0.029914
14.8 sec,Standing,-2.535084,-5.733393,7.743847,-0.100017,0.187581,0.007899
14.81 sec,Standing,-2.689585,-5.867177,7.813727,-0.119585,0.209259,-0.02184
14.82 sec,Standing,-2.827503,-5.981996,7.913547,-0.13607,0.226991,-0.052002
14.83 sec,Standing,-2.993408,-6.117952,7.946763,-0.146292,0.228022,-0.087313
14.84 sec,Standing,-3.087043,-6.244247,8.008009,-0.160473,0.227362,-0.120132
14.85 sec,Standing,-3.130485,-6.356744,8.088052,-0.170153,0.220333,-0.145319
14.86 sec,Standing,-3.079126,-6.559772,8.106323,-0.173595,0.212351,-0.163656
14.87 sec,Standing,-3.039469,-6.561102,8.054385,-0.173013,0.208606,-0.167891
14.88 sec,Standing,-3.011511,-6.559362,7.970402,-0.17464,0.210024,-0.164882
14.89 sec,Standing,-2.957624,-6.462263,7.866676,-0.185501,0.204229,-0.152754
14.9 sec,Standing,-2.884171,-6.442267,7.748607,-0.19844,0.200055,-0.135559
14.91 sec,Standing,-2.836905,-6.442156,7.619535,-0.207337,0.193696,-0.117496
14.92 sec,Standing,-2.710444,-6.35489,7.469369,-0.218725,0.193066,-0.101104
14.93 sec,Standing,-2.67815,-6.226888,7.301743,-0.236054,0.187371,-0.084916
14.94 sec,Standing,-2.625371,-6.251112,7.148735,-0.249008,0.177798,-0.070007
14.95 sec,Standing,-2.572566,-6.19921,6.966296,-0.251853,0.172901,-0.053979
14.96 sec,Standing,-2.539161,-6.072524,6.853632,-0.266214,0.171048,-0.044933
14.97 sec,Standing,-2.521071,-6.042444,6.736263,-0.282971,0.165714,-0.03645
14.98 sec,Standing,-2.531076,-6.059692,6.660179,-0.291895,0.165899,-0.036176
14.99 sec,Standing,-2.576606,-6.096768,6.594059,-0.298662,0.160627,-0.037691
15 sec,Standing,-2.60766,-6.185806,6.535136,-0.294226,0.163534,-0.036614
15.01 sec,Standing,-2.594933,-6.206033,6.469067,-0.278877,0.158738,-0.037605
15.02 sec,Standing,-2.563354,-6.180567,6.439539,-0.259816,0.168355,-0.039779
15.03 sec,Standing,-2.565402,-6.145793,6.368266,-0.243241,0.181177,-0.034672
15.04 sec,Standing,-2.582903,-6.20978,6.345503,-0.231189,0.192083,-0.025044
15.05 sec,Standing,-2.641238,-6.240381,6.303683,-0.216448,0.208668,-0.020228
15.06 sec,Standing,-2.729556,-6.317861,6.302394,-0.202953,0.217469,-0.008034
15.07 sec,Standing,-2.894618,-6.381796,6.29138,-0.189883,0.220893,0.00398
15.08 sec,Standing,-3.02404,-6.500986,6.297994,-0.16814,0.214531,-0.001084
15.09 sec,Standing,-3.142035,-6.62294,6.338236,-0.140031,0.196098,0.005085
15.1 sec,Standing,-3.270069,-6.666621,6.375446,-0.111492,0.179204,0.014733
15.11 sec,Standing,-3.350871,-6.692795,6.437956,-0.08756,0.157296,0.023192
15.12 sec,Standing,-3.395018,-6.769249,6.465513,-0.065206,0.131851,0.032312
15.13 sec,Standing,-3.460426,-6.844156,6.538934,-0.040852,0.107595,0.047501
15.14 sec,Standing,-3.496147,-6.873278,6.62968,-0.015526,0.080599,0.052843
15.15 sec,Standing,-3.524155,-6.929277,6.753155,0.000796,0.059247,0.060648
15.16 sec,Standing,-3.535792,-6.954949,6.804687,0.024385,0.034688,0.060087
15.17 sec,Standing,-3.524146,-6.911599,6.897233,0.04,0.012198,0.061028
15.18 sec,Standing,-3.503031,-6.886576,6.913297,0.05375,-0.00966,0.055981
15.19 sec,Standing,-3.483362,-6.813164,6.956652,0.061723,-0.027009,0.044107
15.2 sec,Standing,-3.375462,-6.752336,6.989733,0.066192,-0.042917,0.038121
15.21 sec,Standing,-3.300527,-6.630343,6.951568,0.072057,-0.060132,0.025762
15.22 sec,Standing,-3.235758,-6.513287,6.98964,0.063248,-0.064892,0.023568
15.23 sec,Standing,-3.130592,-6.425271,6.992235,0.053086,-0.072741,0.016536
15.24 sec,Standing,-3.059991,-6.353722,6.948893,0.044827,-0.077845,-0.002224
15.25 sec,Standing,-2.944639,-6.215529,6.899493,0.030011,-0.078553,-0.005736
15.26 sec,Standing,-2.829098,-6.078728,6.84872,0.010209,-0.074892,-0.014777
15.27 sec,Standing,-2.760258,-5.959278,6.7728,-0.017841,-0.068813,-0.0257
15.28 sec,Standing,-2.716948,-5.861797,6.682177,-0.049379,-0.057379,-0.033979
15.29 sec,Standing,-2.63437,-5.794803,6.554497,-0.082281,-0.052956,-0.043829
15.3 sec,Standing,-2.59126,-5.701699,6.459911,-0.114108,-0.049039,-0.048972
15.31 sec,Standing,-2.530577,-5.634309,6.317781,-0.146168,-0.041744,-0.051852
15.32 sec,Standing,-2.52125,-5.612349,6.203075,-0.169707,-0.033318,-0.052696
15.33 sec,Standing,-2.512462,-5.591265,6.087143,-0.189033,-0.033039,-0.046064
15.34 sec,Standing,-2.460985,-5.579408,5.991446,-0.207214,-0.030677,-0.043553
15.35 sec,Standing,-2.508116,-5.709275,5.980617,-0.219471,-0.027179,-0.037397
15.36 sec,Standing,-2.661205,-6.033835,6.10441,-0.215997,-0.032218,-0.025584
15.37 sec,Standing,-2.804336,-6.438992,6.286351,-0.180894,-0.037656,-0.006436
15.38 sec,Standing,-2.975731,-6.664964,6.487231,-0.124833,-0.05149,0.015086
15.39 sec,Standing,-3.049611,-6.755855,6.715471,-0.070581,-0.061558,0.03627
15.4 sec,Standing,-3.170774,-6.781369,6.898439,-0.028051,-0.067849,0.061503
15.41 sec,Standing,-3.270836,-6.803094,7.040258,-0.00312,-0.077149,0.070326
15.42 sec,Standing,-3.319565,-6.784504,7.209083,-0.002368,-0.088265,0.072391
15.43 sec,Standing,-3.393123,-6.862864,7.39041,-0.014695,-0.092083,0.061657
15.44 sec,Standing,-3.444214,-6.93654,7.472669,-0.034771,-0.097258,0.050219
15.45 sec,Standing,-3.457219,-6.915508,7.519075,-0.061939,-0.105753,0.039287
15.46 sec,Standing,-3.371188,-6.826911,7.449681,-0.089014,-0.116782,0.0172
15.47 sec,Standing,-3.229421,-6.672497,7.351994,-0.120686,-0.116408,0.009995
15.48 sec,Standing,-3.066487,-6.51428,7.153666,-0.160585,-0.11493,-0.00458
15.49 sec,Standing,-3.037257,-6.437983,6.967878,-0.199741,-0.112416,-0.01225
15.5 sec,Standing,-3.004554,-6.499563,6.886388,-0.23192,-0.116327,-0.014076
15.51 sec,Standing,-2.961622,-6.638849,6.805789,-0.244548,-0.119628,-0.013671
15.52 sec,Standing,-2.975536,-6.799435,6.777745,-0.240755,-0.133474,-0.006608
15.53 sec,Standing,-2.926842,-6.765056,6.705226,-0.222288,-0.140399,-0.002693
15.54 sec,Standing,-2.863968,-6.781965,6.638604,-0.215891,-0.154193,0.002691
15.55 sec,Standing,-2.806726,-6.780741,6.652033,-0.19515,-0.162196,0.015907
15.56 sec,Standing,-2.762334,-6.766133,6.580266,-0.185895,-0.169899,0.031005
15.57 sec,Standing,-2.680609,-6.743364,6.608167,-0.177525,-0.168254,0.044048
15.58 sec,Standing,-2.655141,-6.782205,6.607923,-0.171731,-0.166683,0.058734
15.59 sec,Standing,-2.659011,-6.79255,6.623009,-0.164336,-0.161476,0.072805
15.6 sec,Standing,-2.683288,-6.766547,6.577401,-0.157263,-0.155877,0.083488
15.61 sec,Standing,-2.682053,-6.804955,6.622313,-0.148537,-0.149455,0.102328
15.62 sec,Standing,-2.663917,-6.793595,6.651448,-0.136119,-0.141895,0.109803
15.63 sec,Standing,-2.752468,-6.81043,6.658483,-0.125114,-0.135003,0.123595
15.64 sec,Standing,-2.727287,-6.873317,6.689686,-0.10617,-0.124895,0.138116
15.65 sec,Standing,-2.78527,-6.898044,6.740256,-0.087706,-0.116187,0.149133
15.66 sec,Standing,-2.846404,-6.91381,6.737914,-0.065707,-0.101746,0.156712
15.67 sec,Standing,-2.888216,-6.886232,6.774976,-0.041925,-0.097425,0.156436
15.68 sec,Standing,-2.910058,-6.854954,6.769017,-0.021257,-0.090529,0.151165
15.69 sec,Standing,-2.958237,-6.716972,6.757362,-0.006292,-0.086324,0.140116
15.7 sec,Standing,-2.963464,-6.581704,6.711386,-0.002711,-0.086339,0.123135
15.71 sec,Standing,-2.964102,-6.501061,6.69087,-0.012263,-0.085638,0.105631
15.72 sec,Standing,-3.0172,-6.536351,6.667278,-0.016967,-0.083179,0.08701
15.73 sec,Standing,-3.02189,-6.512593,6.693982,-0.021561,-0.089283,0.063594
15.74 sec,Standing,-3.023924,-6.536429,6.691958,-0.029649,-0.090731,0.048529
15.75 sec,Standing,-2.952339,-6.52202,6.67003,-0.03421,-0.095677,0.030723
15.76 sec,Standing,-2.90715,-6.480296,6.6637,-0.038522,-0.092469,0.0211
15.77 sec,Standing,-2.873598,-6.557279,6.619165,-0.046439,-0.096152,0.009312
15.78 sec,Standing,-2.83621,-6.564173,6.606022,-0.040795,-0.090585,0.006305
15.79 sec,Standing,-2.772621,-6.552493,6.605274,-0.042745,-0.088644,0.005993
15.8 sec,Standing,-2.739772,-6.583004,6.589029,-0.038205,-0.094639,0.007774
15.81 sec,Standing,-2.682893,-6.626036,6.636209,-0.036182,-0.086237,0.013013
15.82 sec,Standing,-2.661702,-6.610712,6.670757,-0.037262,-0.079286,0.016437
15.83 sec,Standing,-2.649001,-6.689381,6.67039,-0.033073,-0.075553,0.014146
15.84 sec,Standing,-2.669232,-6.717111,6.711757,-0.030412,-0.065076,0.017392
15.85 sec,Standing,-2.617594,-6.705722,6.732927,-0.032103,-0.060611,0.011712
15.86 sec,Standing,-2.632309,-6.678296,6.726205,-0.028641,-0.046245,0.013082
15.87 sec,Standing,-2.600595,-6.715547,6.763029,-0.031788,-0.043194,0.019232
15.88 sec,Standing,-2.603832,-6.787029,6.730181,-0.023958,-0.022805,0.029528
15.89 sec,Standing,-2.578466,-6.768927,6.741784,-0.011004,-0.011534,0.037122
15.9 sec,Standing,-2.646951,-6.751839,6.714154,0.006063,0.002803,0.04791
15.91 sec,Standing,-2.685753,-6.691282,6.70272,0.01868,0.010426,0.055266
15.92 sec,Standing,-2.759133,-6.664189,6.622416,0.028587,0.012052,0.067335
15.93 sec,Standing,-2.800896,-6.679413,6.634404,0.041947,0.018328,0.070349
15.94 sec,Standing,-2.905018,-6.607028,6.651308,0.051988,0.012456,0.083217
15.95 sec,Standing,-2.967464,-6.583529,6.60458,0.058147,0.010111,0.084373
15.96 sec,Standing,-3.024503,-6.574508,6.666459,0.066264,0.001691,0.088983
15.97 sec,Standing,-3.131956,-6.570067,6.653664,0.073768,-0.013311,0.087638
15.98 sec,Standing,-3.126998,-6.514682,6.665475,0.080613,-0.026299,0.085145
15.99 sec,Standing,-3.15237,-6.454479,6.691208,0.084987,-0.042761,0.082004
16 sec,Standing,-3.091325,-6.408742,6.700354,0.086132,-0.05728,0.079405
16.01 sec,Standing,-3.056198,-6.334815,6.725875,0.085218,-0.062338,0.075688
16.02 sec,Standing,-3.015256,-6.191256,6.782353,0.070827,-0.074743,0.063381
16.03 sec,Standing,-2.986807,-6.213902,6.772158,0.048244,-0.079403,0.051956
16.04 sec,Standing,-2.98284,-6.2948,6.854044,0.033095,-0.090887,0.032902
16.05 sec,Standing,-2.934005,-6.256905,6.904892,0.012335,-0.098651,0.016199
16.06 sec,Standing,-2.852173,-6.27234,6.912827,-0.008087,-0.098686,-0.003433
16.07 sec,Standing,-2.745248,-6.217625,6.905609,-0.031069,-0.102879,-0.018196
16.08 sec,Standing,-2.640162,-6.157791,6.842693,-0.058935,-0.104702,-0.034936
16.09 sec,Standing,-2.567972,-6.173127,6.813953,-0.086902,-0.09452,-0.044538
16.1 sec,Standing,-2.507289,-6.269115,6.828153,-0.115597,-0.083024,-0.049777
16.11 sec,Standing,-2.498631,-6.278924,6.822311,-0.134095,-0.07607,-0.053154
16.12 sec,Standing,-2.490543,-6.336646,6.78644,-0.154622,-0.063743,-0.054473
16.13 sec,Standing,-2.482848,-6.395616,6.74899,-0.172659,-0.060698,-0.056789
16.14 sec,Standing,-2.484553,-6.456779,6.732674,-0.189423,-0.057646,-0.059947
16.15 sec,Standing,-2.500493,-6.543803,6.73447,-0.202053,-0.051564,-0.059924
16.16 sec,Standing,-2.502605,-6.652759,6.687173,-0.205712,-0.054142,-0.054095
16.17 sec,Standing,-2.519158,-6.694084,6.716441,-0.211182,-0.05364,-0.04294
16.18 sec,Standing,-2.53644,-6.781524,6.716465,-0.206905,-0.053757,-0.031008
16.19 sec,Standing,-2.540567,-6.889339,6.668238,-0.19883,-0.054455,-0.016151
16.2 sec,Standing,-2.577183,-6.899338,6.692741,-0.183781,-0.058405,0.006541
16.21 sec,Standing,-2.622754,-6.923379,6.661135,-0.171723,-0.066453,0.019569
16.22 sec,Standing,-2.562029,-6.919689,6.649937,-0.156609,-0.069657,0.036753
16.23 sec,Standing,-2.515178,-6.861667,6.637809,-0.147088,-0.069215,0.056356
16.24 sec,Standing,-2.502212,-6.830829,6.690426,-0.14016,-0.064758,0.074561
16.25 sec,Standing,-2.46467,-6.872832,6.696488,-0.129986,-0.053653,0.097076
16.26 sec,Standing,-2.512502,-6.821552,6.701193,-0.125901,-0.03872,0.107556
16.27 sec,Standing,-2.538979,-6.788518,6.634907,-0.118369,-0.028052,0.120687
16.28 sec,Standing,-2.602841,-6.728167,6.608925,-0.111339,-0.009363,0.129743
16.29 sec,Standing,-2.750935,-6.620362,6.552046,-0.11563,-0.004977,0.125858
16.3 sec,Standing,-2.88224,-6.574911,6.550102,-0.121389,-0.010252,0.112283
16.31 sec,Standing,-2.90123,-6.572522,6.511057,-0.129083,-0.013515,0.098447
16.32 sec,Standing,-2.940788,-6.565027,6.463118,-0.136019,-0.021381,0.077842
16.33 sec,Standing,-2.962341,-6.575069,6.499955,-0.135007,-0.02263,0.060253
16.34 sec,Standing,-2.932556,-6.586831,6.477765,-0.13748,-0.028135,0.035093
16.35 sec,Standing,-2.928977,-6.604354,6.523171,-0.136532,-0.025982,0.019904
16.36 sec,Standing,-2.905427,-6.6193,6.52335,-0.141531,-0.030756,-0.009028
16.37 sec,Standing,-2.867986,-6.688606,6.523866,-0.147122,-0.024915,-0.034105
16.38 sec,Standing,-2.811531,-6.921561,6.571277,-0.135851,-0.017829,-0.04812
16.39 sec,Standing,-2.758805,-6.964869,6.553646,-0.109201,-0.007183,-0.053435
16.4 sec,Standing,-2.781069,-6.945238,6.564741,-0.091662,0.002006,-0.058364
16.41 sec,Standing,-2.787616,-7.044349,6.520814,-0.062581,0.00265,-0.059415
16.42 sec,Standing,-2.787778,-7.027734,6.543661,-0.038798,0.006226,-0.065725
16.43 sec,Standing,-2.769489,-7.006076,6.522789,-0.024134,0.003285,-0.063112
16.44 sec,Standing,-2.690044,-7.02472,6.524652,-0.002543,0.005375,-0.058857
16.45 sec,Standing,-2.649718,-6.961429,6.545101,0.004848,0.0065,-0.056265
16.46 sec,Standing,-2.633326,-6.982084,6.496156,0.006981,0.014045,-0.045401
16.47 sec,Standing,-2.573294,-6.968987,6.494823,0.01255,0.022346,-0.040479
16.48 sec,Standing,-2.558393,-6.943571,6.476513,0.014678,0.034913,-0.038155
16.49 sec,Standing,-2.549206,-6.941453,6.454159,0.020022,0.04557,-0.036446
16.5 sec,Standing,-2.540961,-6.938714,6.432105,0.032095,0.059422,-0.033243
16.51 sec,Standing,-2.529837,-6.945144,6.464035,0.041493,0.072941,-0.039433
16.52 sec,Standing,-2.519327,-6.996065,6.466202,0.060109,0.080426,-0.045344
16.53 sec,Standing,-2.557906,-7.012225,6.478938,0.083431,0.096427,-0.04758
16.54 sec,Standing,-2.543871,-7.036818,6.487601,0.106562,0.110569,-0.049961
16.55 sec,Standing,-2.618374,-6.945749,6.523843,0.131225,0.123215,-0.055451
16.56 sec,Standing,-2.662372,-6.948283,6.486327,0.147131,0.137953,-0.06028
16.57 sec,Standing,-2.783137,-6.922346,6.52578,0.160331,0.142945,-0.073991
16.58 sec,Standing,-2.825913,-6.878525,6.519798,0.173394,0.133373,-0.089721
16.59 sec,Standing,-2.856218,-6.920564,6.565434,0.180897,0.1367,-0.103526
16.6 sec,Standing,-2.871658,-6.936796,6.593167,0.191254,0.129509,-0.109635
16.61 sec,Standing,-2.842397,-6.963716,6.639594,0.203595,0.129651,-0.116011
16.62 sec,Standing,-2.857484,-6.932783,6.698933,0.214094,0.132788,-0.117024
16.63 sec,Standing,-2.816203,-6.964943,6.778412,0.226979,0.138636,-0.111857
16.64 sec,Standing,-2.809964,-6.983222,6.818397,0.236181,0.141666,-0.112013
16.65 sec,Standing,-2.815951,-6.915278,6.806752,0.246977,0.152822,-0.10474
16.66 sec,Standing,-2.818558,-6.823003,6.798569,0.250738,0.157135,-0.09926
16.67 sec,Standing,-2.809838,-6.737208,6.821552,0.254989,0.166898,-0.09339
16.68 sec,Standing,-2.858123,-6.633551,6.794285,0.255959,0.164086,-0.088853
16.69 sec,Standing,-2.879517,-6.557797,6.749864,0.252274,0.16653,-0.080562
16.7 sec,Standing,-2.881372,-6.51926,6.764796,0.249546,0.165416,-0.073369
16.71 sec,Standing,-2.928715,-6.423996,6.789386,0.242428,0.162811,-0.06716
16.72 sec,Standing,-2.933602,-6.378289,6.749043,0.233983,0.164254,-0.063256
16.73 sec,Standing,-2.946328,-6.341813,6.784404,0.225457,0.155795,-0.053193
16.74 sec,Standing,-2.993329,-6.294016,6.778071,0.222061,0.156798,-0.047165
16.75 sec,Standing,-3.014383,-6.22786,6.783636,0.211696,0.15103,-0.042915
16.76 sec,Standing,-3.069624,-6.228594,6.77017,0.209576,0.141718,-0.04263
16.77 sec,Standing,-3.106445,-6.258654,6.763286,0.203711,0.132955,-0.045329
16.78 sec,Standing,-3.112215,-6.24632,6.77203,0.202736,0.121907,-0.045973
16.79 sec,Standing,-3.14903,-6.230051,6.793552,0.200792,0.109253,-0.047993
16.8 sec,Standing,-3.192862,-6.262009,6.809495,0.192382,0.090063,-0.053873
16.81 sec,Standing,-3.163131,-6.254722,6.806433,0.195584,0.081583,-0.062373
16.82 sec,Standing,-3.155999,-6.196016,6.821386,0.184415,0.069762,-0.067431
16.83 sec,Standing,-3.127327,-6.136619,6.791578,0.176007,0.054611,-0.076455
16.84 sec,Standing,-3.117948,-6.157302,6.829678,0.158518,0.042065,-0.088447
16.85 sec,Standing,-3.07503,-6.183381,6.854895,0.145219,0.033213,-0.102724
16.86 sec,Standing,-3.048492,-6.181948,6.87241,0.130351,0.021938,-0.11077
